Chest,Waist,Pelvis,Bicep,Thigh,Shoulder to wrist,Leg,Calf,Wrist,Shoulder to shoulder
14.322914,12.676201,17.493973,4.707279,7.271694,9.548817,5.9493637,7.4603996,3.98693,1.6484909
10.655922,7.214279,21.710518,4.443924,7.6439476,7.054348,6.7812347,6.739094,2.7776384,0.2756729
11.2052,6.236557,16.830055,5.410368,7.286232,8.334099,10.54528,9.172337,4.603881,5.281246
7.4321976,1.7158966,23.043198,1.5206947,3.827362,9.686039,16.788155,11.836525,2.7604475,7.0488853
12.600098,10.854431,31.67772,2.514845,3.7585793,7.1411324,15.311707,14.618942,4.347436,10.848301
5.6460876,1.0589066,13.873291,2.300787,3.8784752,2.3049622,4.8958206,3.1868973,0.8260565,4.174206
1.4580765,0.20056915,19.184631,1.2355957,1.8579178,6.0472107,10.132973,11.429935,1.005971,6.6235237
10.301384,8.053307,35.390427,5.797264,7.400959,8.134762,9.438011,8.480793,2.1415644,9.130365
4.2524185,1.4658966,16.907524,0.28167534,4.249996,4.744423,5.2347336,4.761921,0.721364,1.5865479
14.976425,14.9159775,8.388214,4.499895,1.9306602,4.43478,4.4581375,0.36948395,0.99914265,12.291885
9.516098,0.9799423,2.0249786,0.18328857,3.5182533,4.558441,6.0503616,0.09321594,3.589591,11.621687
8.618355,0.35878754,15.843643,1.3670025,4.7606125,1.2019424,0.24700928,5.3233414,0.540431,11.176563
2.0609818,0.5280838,16.764442,0.8211384,5.7946243,5.757454,3.236679,6.5479774,2.387865,4.422455
3.6296082,3.7752533,12.479248,0.09175873,5.238682,3.4135895,2.0114517,6.542263,3.2577744,1.7886543
3.0446472,0.15505981,17.983398,2.7485638,9.417446,5.862774,6.9283676,8.749512,4.470602,9.889349
3.3534775,6.5463257,23.746872,3.9943562,12.865452,6.0823364,4.9957886,7.263237,4.5165157,7.02684
5.9993362,0.23442078,17.548347,2.4034977,10.954895,7.0662804,8.135063,7.190716,3.6743526,18.036642
6.2057495,2.2287292,14.570908,2.0943089,6.847748,3.9895554,5.639267,7.265148,3.9104595,15.66518
0.1566925,0.14305878,18.351173,0.603426,8.831715,5.8637505,3.47583,6.537365,3.0663567,3.634163
3.0528336,2.0309067,16.361107,0.6672077,7.561558,4.022049,3.3504639,6.171707,3.0125523,4.511837
5.0245743,15.810928,32.428406,8.388327,24.938412,2.5315857,0.67477417,1.4070816,1.118227,21.633955
0.38607788,0.39363098,18.584183,2.2670689,5.3613243,2.9722366,0.019683838,4.255768,0.91828156,1.6467133
1.8392639,2.569786,21.673325,1.5534973,10.666481,1.4397469,8.535431,2.2605171,1.34338,14.916094
2.8827667,9.423843,22.008125,0.7700615,15.27132,1.0374146,9.281097,2.4262085,0.03553009,10.723795
