Chest,Waist,Pelvis,Bicep,Thigh,Shoulder to wrist,Leg,Calf,Wrist,Shoulder to shoulder
12.1145935,1.3350906,5.2184143,2.4622536,2.9406738,0.73659134,6.653885,5.7205086,1.0536957,0.017772675
9.936035,1.3168182,2.848999,1.5615501,0.25159454,0.3621521,5.6581497,5.8798485,0.093631744,1.615921
11.445877,10.155853,6.0586624,0.37152863,1.3068771,0.08029938,5.8851852,5.944084,0.24955177,0.8858566
33.441116,19.697578,17.644722,4.362545,9.111568,1.1340446,4.1230392,4.535179,0.08409119,3.31567
33.72371,29.446457,17.192917,6.636402,11.625153,0.16540527,1.8152924,0.49983215,0.12012863,1.1535416
36.038254,37.3954,27.937439,9.22196,13.537552,0.48365402,1.6607285,3.0631485,0.19690323,2.7160683
33.312485,26.722664,21.618889,6.2099495,11.737495,0.625515,4.7956924,3.6699257,0.17227936,2.1944542
35.477844,35.386414,28.026749,9.922674,12.586269,0.5733986,2.3440933,1.3940125,1.1357794,2.1511803
21.573685,16.57682,24.023254,4.2182884,13.800758,1.545948,7.6974487,4.926014,1.1172981,1.2253761
17.624405,15.895271,25.186165,4.3738136,13.01123,1.4692497,7.421524,5.4822197,1.3241673,2.1158333
23.113388,15.780861,23.859314,3.7168007,13.740562,1.840805,7.036232,5.372303,2.2087727,1.021244
23.734634,14.977898,22.731941,4.7536736,11.418293,3.2411346,7.8247833,6.0591164,1.5018616,2.0064087
22.822784,19.454483,20.668854,7.4438324,14.796707,1.0222168,0.19250488,1.8092842,0.08147812,3.1881447
34.33229,37.82318,32.274757,11.15144,18.70636,0.92917633,1.6841583,3.0772667,1.9612856,4.436722
1.6387634,3.0770798,11.169426,2.093464,3.2302399,2.243534,2.6168442,1.8841972,0.6790819,2.4867554
0.776001,1.7605209,8.644066,2.0523853,5.04158,1.260273,3.9341736,1.0383148,0.43655968,2.9268532
8.999741,3.805359,0.9857559,1.8373375,0.6991577,1.7741661,3.9155045,0.90795135,0.5111513,1.0546837
9.344162,3.4498825,1.8199539,3.406044,1.9848557,2.035221,7.97068,0.181324,0.4513197,0.8474388
10.056198,10.496704,6.094307,3.3512535,2.157196,0.38668442,1.271347,1.6939697,0.17446518,0.86997986
8.728088,0.9115143,1.5469589,4.233776,0.16051483,1.9927254,4.2051697,1.6969109,0.017782211,0.9168358
7.2300415,0.0036773682,3.2835922,3.1499825,1.2700653,3.5633125,5.249977,2.1713638,0.87837696,0.531147
4.8432465,8.03833,2.642212,1.5141144,1.2337112,1.4076805,2.6722565,2.4253693,1.2239571,0.52619934
4.1161804,3.4620667,4.3182144,0.08893967,5.568878,3.2141342,5.544319,2.407936,0.8332367,2.0593605
0.3901062,3.4795837,5.444893,1.5685902,6.1692123,1.3158913,5.111,1.277401,0.30246735,3.5741234
2.483307,6.1026993,6.04834,2.431446,3.5447006,1.3948097,4.642708,2.6283417,0.2335949,2.9316483
0.8570862,5.1991425,6.5806503,2.5096016,7.0408936,2.2234,7.564888,3.457241,1.2671556,4.3228016
3.0186462,1.4789124,7.9840775,0.27959824,2.1580887,1.8100357,3.3449402,0.69404984,0.5572901,4.0816555
1.6852875,8.610992,5.278862,1.4331932,4.933441,1.1851616,4.7780685,2.0621986,0.6548357,4.409483
0.20315552,0.61231995,9.768066,1.3180943,5.264366,2.1889496,5.607918,0.3502121,0.97059536,3.8610687
0.8013153,3.0317993,2.7754135,0.37711716,1.8790817,2.4666557,3.7680206,1.0727997,0.2705288,1.8088188
1.9188232,6.9085617,0.43175507,0.28983688,2.7790337,3.6317291,4.3881454,1.1972771,0.08623886,0.21763992
2.2580261,0.44613647,2.7984848,1.1597977,0.93000793,1.5480919,5.0942917,0.601429,0.5805559,1.8731804
7.963043,7.82296,4.1738434,2.5271072,0.6137924,1.4520378,4.2513123,0.07386017,0.6333618,0.27989197
2.0671234,4.727852,5.978218,1.8537579,2.3754654,2.0934868,2.2859192,1.3282547,0.35825157,0.8106575
13.032288,16.829819,14.921692,6.5515957,6.8625336,0.25903702,0.6281891,2.5923576,1.4680557,1.6339912
28.285294,33.13719,25.401009,12.579889,13.836304,0.035900116,1.8635635,8.251457,2.1258163,1.9715309
31.15068,40.68297,27.018814,10.20009,11.641426,0.55059814,1.2613678,7.4738846,3.9059029,3.0279274
31.108566,39.71591,30.208473,14.759115,18.000084,1.8290024,3.711792,5.7688828,1.864685,2.2166939
7.328827,2.0475159,1.1763916,2.8307533,4.69693,3.9047508,7.199684,3.1944199,1.6705112,4.0279064
9.7122345,4.624298,5.279335,2.5666504,8.358364,3.6531906,7.8154373,2.966236,2.0818787,2.891243
3.8126373,3.8487701,0.14714813,1.5211525,2.442089,3.9957237,7.8180847,2.320938,0.09140396,2.5576897
12.089233,17.36766,9.411453,4.619278,3.6099396,1.1074333,2.8710403,4.6849327,1.8428459,1.0227432
15.18251,18.286682,8.933601,5.491167,5.508751,0.53534317,0.70588684,3.9150772,2.0555573,3.2344398
17.93718,21.618668,13.146904,7.179636,6.3042297,0.6986275,1.2735138,4.8693466,1.8866997,2.9498482
14.983856,18.992111,10.3977585,4.4457626,3.5641403,1.5797081,3.2467957,3.6305504,1.7430687,1.1205025
16.95868,19.721771,10.6313095,4.2985554,3.8652115,2.2806969,3.4562302,2.721531,0.5651741,1.9956932
8.653,2.6216965,11.750175,1.5890083,9.955467,4.1032524,7.2350388,2.704998,2.0030231,2.2949104
12.585907,10.42437,14.876083,3.4924011,15.912674,1.7443886,1.37397,2.6697464,0.47198296,0.57455826
15.020233,17.882256,25.677124,2.486309,13.566757,0.48220062,2.894722,3.3457146,1.3975487,3.0127525
21.311447,17.093353,21.52562,6.5197296,16.277874,0.48088837,0.34626007,1.2501755,0.14286995,0.23139572
27.815613,23.507133,23.988708,8.173693,17.8199,0.6077728,0.8652191,4.8211174,1.7197628,2.86343
25.089691,25.281769,23.26226,7.6294346,13.437614,1.5559158,0.56903076,4.532547,0.93496895,1.6242485
11.898682,9.159103,11.271683,0.6551895,11.278282,1.7801895,4.293152,0.111198425,0.3452549,1.8361092
1.7464447,0.22675323,7.295639,0.9710045,10.549957,0.95114136,1.0525513,1.0224304,1.0126019,0.6666603
4.0068665,0.98189545,8.120369,1.2283974,5.320526,2.5849495,3.6505432,0.61102676,1.2910748,1.5878258
4.843521,1.8324051,10.250008,0.7340126,9.616562,0.7522621,2.3194046,0.10951233,1.5500298,2.010418
30.200363,29.617592,28.694351,12.108713,22.18478,0.22109604,0.94220734,6.6965714,1.6167879,3.7567024
34.303345,34.269478,28.352013,11.428255,20.279068,2.4146385,1.9685287,1.125042,1.3509617,3.9960365
25.298615,24.927696,21.923477,7.991663,17.09452,3.0316277,1.4962692,4.803444,0.42076492,2.7845726
39.087982,38.126114,34.616356,13.908848,23.862808,1.980259,1.3570023,4.861244,2.406539,4.384838
35.69557,37.11709,36.277138,12.239775,22.533203,1.6353073,1.2648392,5.3231125,2.423129,3.8893242
23.86557,17.696571,21.965675,5.985916,16.253967,0.48406982,1.265091,2.7545166,1.0544071,1.0278358
21.057007,14.821098,24.148087,2.74234,17.292297,1.6841278,0.6784134,0.9319458,2.1845226,2.1770287
21.359177,16.838486,22.487679,6.346407,17.204815,2.9304276,2.1552505,2.566639,1.1124382,2.023777
27.62555,26.928871,26.470894,6.8406315,16.789303,1.8441849,1.1715775,0.8034706,0.2513256,2.424221
29.502304,18.563835,15.703293,7.977785,15.839901,3.2945328,1.9314423,2.3391495,1.3104706,4.879261
21.457321,15.224022,15.350616,4.399349,12.711372,2.4270706,2.8981323,1.5466995,1.1746101,2.9435844
27.37886,30.594124,30.082535,6.478018,18.427135,3.5767899,4.04673,3.815117,0.25691795,1.661583
24.515442,26.043434,29.843048,8.607071,19.808372,1.5546036,2.9577332,3.7274742,0.3360691,0.8982506
36.828873,35.466362,35.87384,12.085566,25.084396,0.0834465,2.102333,6.4245872,1.6322374,5.074936
40.494247,37.10858,37.37175,12.902086,23.659214,0.7360344,0.5829849,7.346199,1.9716206,4.4249115
5.8055725,1.4824753,8.673721,1.0968094,5.791809,3.5086746,3.5932617,9.763184,1.2054806,0.90727234
