Chest,Waist,Pelvis,Bicep,Thigh,Shoulder to wrist,Leg,Calf,Wrist,Shoulder to shoulder
41.398743,24.441261,16.850082,6.1927433,12.0648575,9.796291,14.685478,0.31809235,3.242076,107.3416
65.67958,39.736095,23.655952,11.5998,18.177753,19.573685,31.447582,7.993988,7.5500603,63.529266
50.198116,32.03341,19.778183,5.1283035,10.959373,15.429714,28.442455,5.8886013,3.4222374,88.92711
56.252796,35.656002,27.932755,9.431171,17.541756,18.858376,32.08794,8.100977,4.8803005,73.506386
50.990383,31.477886,12.290527,1.6325455,4.629013,20.098824,27.000614,6.0922585,3.3038578,78.60504
50.89562,35.90797,21.153885,4.583172,10.031979,20.054829,26.769913,6.1420555,4.585164,80.24401
16.581413,8.406448,12.200661,3.8410816,3.0319176,7.1297264,5.084099,3.9691315,2.2884483,123.518875
36.87937,23.853714,9.541824,2.2444801,7.2012787,14.4478035,19.53624,2.5219727,3.308525,96.83473
53.26965,38.388157,36.232616,9.2215805,24.057344,26.780043,37.170017,11.305725,7.8776875,54.94644
35.048393,23.524437,9.574921,1.723465,11.307663,18.362827,30.04079,7.5610123,5.862129,83.10943
57.881237,43.931644,33.96595,8.958864,20.923386,24.535477,30.325176,7.1923904,9.053438,59.41133
68.14711,49.16931,28.992325,8.372343,10.332863,29.534138,38.782658,12.193146,6.8083954,41.713852
38.66655,28.44786,44.078384,13.85113,28.211437,13.788689,16.108788,4.3600464,2.804842,101.15318
60.198257,44.527863,43.679108,13.580702,25.342007,6.6677246,13.447403,0.30521774,1.2509384,113.177704
55.91667,40.71871,51.07676,16.186287,28.912952,11.513287,24.566532,6.137499,4.9049644,101.659424
72.20769,56.24368,55.64939,16.23686,29.014095,12.029541,22.940811,4.4625473,2.4831543,96.120575
48.00811,33.436005,32.570236,10.186651,21.432137,14.549496,14.107033,0.5932083,1.8979645,90.08591
87.78932,69.77928,56.882057,17.6196,28.52604,30.912397,39.047592,12.557095,8.279533,25.293663
87.32508,67.22809,60.068306,17.854204,28.83451,31.279308,41.64122,13.556625,8.461052,28.228813
66.18315,51.756676,43.025414,15.187468,25.265907,23.283503,26.26762,6.2967987,4.829055,59.569656
81.71924,63.62174,52.545013,15.964926,24.58141,27.354752,33.683178,10.935745,5.6658554,43.033928
53.874588,27.313698,26.980835,11.538105,21.5666,3.167366,16.022125,0.9383621,1.1071243,114.068085
57.883568,31.310936,38.376907,15.732681,31.34605,10.360199,17.455193,1.7587814,3.251855,96.4971
54.951736,36.22992,28.29792,8.071936,17.017727,5.9096985,21.134678,1.0865097,1.7260971,112.276764
47.88244,24.906364,24.392838,8.349047,16.204563,4.159157,15.246063,0.1617279,0.5341282,119.24823
66.23644,44.337234,47.68097,15.116211,28.213825,16.233318,27.856602,7.624029,2.9030151,80.96059
78.20155,61.48264,46.430084,12.185806,23.646652,16.908577,29.176468,7.2640266,5.3447704,72.93992
49.13391,22.71904,27.103073,10.6835,19.115578,2.458191,10.038811,1.7562866,0.405241,123.48566
52.006493,30.008995,26.06488,8.852606,15.826057,3.0043144,9.09304,1.6753769,0.41025352,123.22328
129.06882,110.64407,128.6658,35.900703,71.07449,46.699398,80.61302,33.72605,16.612503,30.338825
81.421715,60.36091,55.474808,15.376486,33.82423,25.989357,36.413357,13.027948,7.768635,44.99774
65.13937,48.19757,48.726997,16.459059,31.652596,21.608692,30.209774,8.147598,6.281927,59.219032
82.10071,63.56763,64.56754,17.500948,33.54235,27.479153,40.320457,13.360317,3.748395,54.834137
39.124683,25.492573,9.53212,4.009693,9.683407,9.551884,8.769821,2.774479,5.885504,79.21397
55.728313,44.291363,51.336636,14.467438,30.190578,18.80508,24.878178,11.698505,9.827435,51.29664
55.039635,41.08953,35.724773,10.314566,20.898693,16.843243,22.003948,9.16534,8.577275,55.101845
42.9834,31.317226,26.143593,5.8364983,11.815784,15.964378,18.221775,9.715502,7.304613,64.618996
58.38397,46.54729,47.016563,12.635666,23.90928,25.47382,38.60632,19.191092,9.5824995,32.823082
45.978493,33.77973,27.707779,7.6278114,14.357548,13.903049,20.06068,9.10165,6.178437,69.475136
44.604137,32.75588,24.824364,6.2922096,12.964451,13.176201,19.481262,9.143986,6.1804543,72.858284
22.544083,8.363426,8.305534,2.312111,6.4059296,1.0856743,5.1396866,4.019211,1.6292753,118.59934
50.36114,38.362305,30.814133,10.206005,19.949368,16.203842,24.092632,10.537006,6.6746473,60.311928
